2.792	112.41221421423285	107.603902797366	445.9	0.14	0.76	10.8	1.17	0.0	
2.818	112.59474415241324	107.80623685695029	445.7	0.13	0.77	10.9	1.19	0.0	
2.846	112.77271329874966	108.01588413919426	445.4	0.12	0.78	11.0	1.21	0.0	
2.87	112.94576878749724	108.23281280907064	445.2	0.11	0.79	11.1	1.22	0.0	
2.895	113.11355846084969	108.45697039987738	444.9	0.1	0.8	11.2	1.23	0.0	
2.922	113.27573235814461	108.68828377397446	444.7	0.09	0.81	11.3	1.24	0.0	
2.948	113.43194423161668	108.9266592143754	444.4	0.08	0.82	11.4	1.25	0.0	
2.974	113.58185307645334	109.17198265035277	444.1	0.07	0.83	11.5	1.26	0.0	
3.0	113.72512466249923	109.42412001892772	443.8	0.06	0.84	11.6	1.27	0.0	
3.026	113.8614330547011	109.68291776276514	443.5	0.05	0.85	11.7	1.28	0.0	
3.052	113.990462109293	109.94820346360693	443.2	0.04	0.86	11.8	1.28	0.0	
3.078	114.11190693279696	110.21978660896778	443.0	0.03	0.87	11.9	1.29	0.0	
3.105	114.22547529116034	110.49745948841164	442.7	0.02	0.88	12.0	1.29	0.0	
3.131	114.33088895676681	110.7809982143441	442.4	0.01	0.89	12.1	1.29	0.0	
3.157	114.42748745694655	111.06897875581005	442.1	0.0	0.9	12.1	1.29	0.0	
3.184	114.52236899829602	111.3588450924398	441.7	-0.01	0.9	12.2	0.29	0.0	
3.211	114.6155210638049	111.65058428279897	441.4	-0.01	0.9	12.2	0.29	0.0	
3.238	114.70693352053434	111.94418266963837	441.1	-0.01	0.9	12.3	0.29	0.0	
3.263	114.7965986626106	112.23962593795979	440.8	-0.02	0.91	12.3	0.29	0.0	
3.288	114.88451125066773	112.53689917399205	440.5	-0.02	0.91	12.4	0.28	0.0	
3.315	114.9706685476374	112.83598692479252	440.2	-0.02	0.91	12.4	0.28	0.0	
3.339	115.05507035079877	113.13687325818623	439.9	-0.02	0.91	12.5	0.28	0.0	
3.365	115.1377190200135	113.4395418227532	439.6	-0.02	0.92	12.5	0.28	0.0	
3.391	115.21861950208545	113.74397590757376	439.3	-0.03	0.92	12.6	0.27	0.0	
3.417	115.29777935119729	114.05015850144315	439.0	-0.03	0.92	12.6	0.27	0.0	
3.446	115.37520874539024	114.35807235126954	438.7	-0.03	0.92	12.7	0.27	0.0	
3.468	115.45092049906539	114.6677000193734	438.3	-0.03	0.92	12.7	0.26	0.0	
3.496	115.5249300714981	114.9790239394122	438.0	-0.04	0.93	12.8	0.26	0.0	
3.521	115.59725557136902	115.29202647066143	437.7	-0.04	0.93	12.8	0.25	0.0	
3.547	115.66791775732649	115.6066899503913	437.4	-0.04	0.93	12.9	0.25	0.0	
3.571	115.73694003460662	115.92299674408859	437.1	-0.04	0.93	12.9	0.24	0.0	
3.598	115.80434844774669	116.24092929328407	436.7	-0.04	0.93	13.0	0.24	0.0	
3.624	115.87017166943792	116.5604701607583	436.4	-0.05	0.94	13.0	0.23	0.0	
3.651	115.93444098557138	116.88160207291239	436.1	-0.05	0.94	13.1	0.23	0.0	
3.676	115.99719027653927	117.20430795910448	435.8	-0.05	0.94	13.1	0.22	0.0	
3.703	116.06649107816467	117.52694924427126	901.1	-0.2	0.93	13.2	-0.78	0.0	
3.727	116.14255943919822	117.84934677365024	900.8	-0.19	0.93	13.2	-0.81	0.0	
3.754	116.22560158129934	118.17130989674861	900.6	-0.19	0.92	13.3	-0.83	0.0	
3.779	116.31581311857325	118.49263674132074	900.3	-0.18	0.91	13.3	-0.85	0.0	
3.806	116.4133782873554	118.8131145686981	900.0	-0.17	0.91	13.4	-0.87	0.0	
3.831	116.51846919261513	119.13252021068284	899.7	-0.17	0.9	13.4	-0.89	0.0	
3.857	116.63124507756281	119.45062058756767	899.4	-0.16	0.89	13.5	-0.91	0.0	
3.883	116.75185162318654	119.76717330616714	899.1	-0.15	0.88	13.5	-0.93	0.0	
3.909	116.88042028450958	120.08192733604697	898.8	-0.14	0.88	13.6	-0.95	0.0	
3.937	117.01706767034503	120.39462376142524	898.5	-0.14	0.87	13.6	-0.97	0.0	
3.962	117.16189497322571	120.704996605502	898.2	-0.13	0.86	13.7	-0.98	0.0	
3.988	117.31498745600369	121.01277372326236	897.9	-0.12	0.85	13.7	-1.0	0.0	
4.014	117.47641400134337	121.31767775809905	897.5	-0.11	0.85	13.8	-1.01	0.0	
4.04	117.64622672997693	121.61942715692865	897.2	-0.11	0.84	13.8	-1.03	0.0	
4.066	117.8244606931512	121.91773723783642	896.9	-0.1	0.83	13.9	-1.04	0.0	
4.093	118.01113364417564	122.2123213036917	896.6	-0.09	0.82	13.9	-1.05	0.0	
4.119	118.20624589338578	122.50289179463694	896.2	-0.08	0.81	14.0	-1.06	0.0	
4.144	118.40978025017155	122.78916147187817	895.9	-0.07	0.8	14.1	-1.07	0.0	
4.17	118.62170205499334	123.07084462480195	895.5	-0.06	0.79	14.1	-1.08	0.0	
4.197	118.84195930352755	123.3476582931208	895.2	-0.06	0.79	14.2	-1.08	0.0	
4.222	119.07048286425916	123.61932349551255	894.8	-0.05	0.78	14.2	-1.09	0.0	
4.248	119.30718678997995	123.88556645607369	894.5	-0.04	0.77	14.3	-1.09	0.0	
4.274	119.55196872277088	124.14611981985765	894.1	-0.03	0.76	14.3	-1.1	0.0	
4.301	119.80471039115531	124.40072384881685	893.8	-0.02	0.75	14.4	-1.1	0.0	
4.329	120.0652781972199	124.64912758961535	893.4	-0.01	0.74	14.4	-1.1	0.0	
4.354	120.33352389062374	124.8910900050238	893.1	-0.0	0.73	14.5	-1.1	0.0	
4.379	120.60332198092945	125.13319585061078	892.7	0.01	0.73	14.5	-0.1	0.0	
4.405	120.87466986023888	125.37544446442368	892.3	0.01	0.73	14.6	-0.1	0.0	
4.43	121.14756426808182	125.61783597039707	892.0	0.01	0.73	14.6	-0.1	0.0	
4.457	121.42798447026546	125.85342793271177	1179.4	-0.05	0.72	14.7	-1.1	0.0	
4.482	121.71579487804964	126.08194799566272	1179.1	-0.05	0.71	14.7	-1.11	0.0	
4.509	122.01084361726124	126.30313299513067	1178.7	-0.04	0.7	14.8	-1.11	0.0	
4.534	122.31296323127265	126.51673013656661	1178.3	-0.03	0.7	14.8	-1.12	0.0	
4.56	122.62197147584486	126.72249813040045	1178.0	-0.02	0.69	14.9	-1.12	0.0	
4.586	122.93767220147313	126.92020827641674	1177.6	-0.01	0.68	14.9	-1.12	0.0	
4.612	123.25985631800508	127.10964548911409	1177.2	-0.0	0.67	15.0	-1.12	0.0	
4.638	123.58368115907807	127.29875517237767	1176.9	0.01	0.67	15.0	-0.12	0.0	
4.665	123.90914247725642	127.48753809763737	1176.5	0.01	0.67	15.1	-0.12	0.0	
4.69	124.23623546236044	127.67599612770175	1176.1	0.01	0.67	15.1	-0.12	0.0	
4.717	124.56495475131312	127.86413222623268	1175.7	0.01	0.67	15.2	-0.12	0.0	
4.742	124.8952944383973	128.05195046586115	1175.3	0.01	0.66	15.2	-0.11	0.0	
4.768	125.2272480858764	128.23945603491262	1175.0	0.01	0.66	15.3	-0.11	0.0	
4.794	125.56080873493255	128.4266552427134	1174.6	0.01	0.66	15.3	-0.11	0.0	
4.821	125.89596891687569	128.61355552345114	1174.2	0.01	0.66	15.4	-0.11	0.0	
4.846	126.23272066457817	128.8001654385664	1173.8	0.02	0.66	15.4	-0.11	0.0	
4.873	126.57105552409027	128.98649467765392	1173.4	0.02	0.66	15.5	-0.1	0.0	
4.897	126.91096456639278	129.1725540578555	1173.1	0.02	0.66	15.5	-0.1	0.0	
4.923	127.25243839924434	129.35835552172935	1172.7	0.02	0.66	15.6	-0.1	0.0	
4.949	127.59546717908272	129.54391213358298	1172.3	0.02	0.66	15.6	-0.1	0.0	
4.975	127.9400406229406	129.72923807426025	1171.9	0.02	0.66	15.7	-0.1	0.0	
5.001	128.28614802033883	129.91434863437564	1171.5	0.02	0.66	15.7	-0.09	0.0	
5.028	128.63377824512162	130.09926020599153	1171.1	0.02	0.66	15.8	-0.09	0.0	
5.054	128.98291976720105	130.28399027273773	1170.7	0.02	0.65	15.8	-0.09	0.0	
5.08	129.3335606641799	130.46855739837463	1170.3	0.02	0.65	15.9	-0.09	0.0	
5.106	129.6856886328252	130.6529812138046	1169.9	0.02	0.65	15.9	-0.08	0.0	
5.132	130.03929100036692	130.83728240253893	1169.5	0.02	0.65	16.0	-0.08	0.0	
5.158	130.39435473559965	131.0214826846304	1169.1	0.02	0.65	16.0	-0.08	0.0	
5.184	130.75419834504012	131.20732556650876	1168.7	0.02	0.65	16.2	-0.07	0.0	
5.21	131.11859181692904	131.3947087571763	1168.3	0.03	0.65	16.4	-0.07	0.0	
5.236	131.48731491828116	131.58353855735498	1167.9	0.03	0.65	16.6	-0.07	0.0	
5.265	131.86015673850844	131.7737293994124	1167.5	0.03	0.65	16.7	-0.06	0.0	
5.288	132.23691525494337	131.96520340792566	1167.1	0.03	0.65	16.9	-0.06	0.0	
